userName,score,at,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Awan Harmawan,5,2023-07-31 08:48:29,"Respon yg cepat dan tersedia berbagai bahasa. Sangat rekomendasi bagi kalian yg selalu di PHP sama si doi. Tapi dgn ini pesan anda pasti dijawab. Dan tentu saja tidak perlu menunggu lama. Baik juga bagi anda yg kehabisan ide,tanya saja pasti anda akan menemukan ide baru.",Positive,respon yg cepat dan tersedia berbagai bahasa sangat rekomendasi bagi kalian yg selalu di php sama si doi tapi dgn ini pesan anda pasti dijawab dan tentu saja tidak perlu menunggu lama baik juga bagi anda yg kehabisan idetanya saja pasti anda akan menemukan ide baru,respon yg cepat tersedia bahasa rekomendasi yg php si doi dgn pesan menunggu yg kehabisan idetanya menemukan ide,"['respon', 'yg', 'cepat', 'tersedia', 'bahasa', 'rekomendasi', 'yg', 'php', 'si', 'doi', 'dgn', 'pesan', 'menunggu', 'yg', 'kehabisan', 'idetanya', 'menemukan', 'ide']",respon yg cepat sedia bahasa rekomendasi yg php si doi dgn pesan tunggu yg habis idetanya temu ide
Alfin Rizki,5,2023-07-29 15:27:53,"Aplikasi nya sangat bagus dan juga udah keluar kan aplikasi nya dari openai di google, itu keren banget. Tetapi masih banyak bug dan lain - lainnya. Mungkin nanti beberapa kedepannya akan ada update terbaru atau ada versi Beta nya",Positive,aplikasi nya sangat bagus dan juga udah keluar kan aplikasi nya dari openai di google itu keren banget tetapi masih banyak bug dan lain  lainnya mungkin nanti beberapa kedepannya akan ada update terbaru atau ada versi beta nya,aplikasi nya bagus udah aplikasi nya openai google keren banget bug kedepannya update terbaru versi beta nya,"['aplikasi', 'nya', 'bagus', 'udah', 'aplikasi', 'nya', 'openai', 'google', 'keren', 'banget', 'bug', 'kedepannya', 'update', 'terbaru', 'versi', 'beta', 'nya']",aplikasi nya bagus udah aplikasi nya openai google keren banget bug depan update baru versi beta nya
Imlih Amin,1,2023-10-05 18:16:59,"Parah aplikasinya ngestuck di awal setelah di update, jadinya gak bisa di pakai aplikasinya, padahal di situ ada simpanan pembahasan, udah di hapus cache-nya tapi tetep aja ngestuck.",Negative,parah aplikasinya ngestuck di awal setelah di update jadinya gak bisa di pakai aplikasinya padahal di situ ada simpanan pembahasan udah di hapus cachenya tapi tetep aja ngestuck,parah aplikasinya ngestuck update gak pakai aplikasinya situ simpanan pembahasan udah hapus cachenya tetep aja ngestuck,"['parah', 'aplikasinya', 'ngestuck', 'update', 'gak', 'pakai', 'aplikasinya', 'situ', 'simpanan', 'pembahasan', 'udah', 'hapus', 'cachenya', 'tetep', 'aja', 'ngestuck']",parah aplikasi ngestuck update gak pakai aplikasi situ simpan bahas udah hapus cachenya tetep aja ngestuck
Winter Rain,1,2023-08-07 16:54:24,"Setelah menggunakan sekian lama, nampaknya chat gpt masih jauh dari harapan pemakai. 1. Sering memberikan jawaban yang salah. 2. Jawaban mudah diarahkan/ dijebak oleh penanya, akibatnya menghasilkan jawaban yang konyol. 3. Untuk soal berbasis hitungan 9 dari 10 pertanyaan jawabannya SALAH. 4. Jika dilakukan generate maka pertanyaan matematika akan memiliki jawaban yang berbeda beda. Kesimpulan: CHATGPT BELUM SIAP DIPERGUNAKAN. LEBIH BAGUS BARD AI GOOGLE( WALAUPUN MASIH DALAM TAHAP EXPERIMENT) !",Negative,setelah menggunakan sekian lama nampaknya chat gpt masih jauh dari harapan pemakai  sering memberikan jawaban yang salah  jawaban mudah diarahkan dijebak oleh penanya akibatnya menghasilkan jawaban yang konyol  untuk soal berbasis hitungan  dari  pertanyaan jawabannya salah  jika dilakukan generate maka pertanyaan matematika akan memiliki jawaban yang berbeda beda kesimpulan chatgpt belum siap dipergunakan lebih bagus bard ai google walaupun masih dalam tahap experiment ,sekian nampaknya chat gpt harapan pemakai salah mudah diarahkan dijebak penanya akibatnya menghasilkan konyol berbasis hitungan jawabannya salah generate matematika memiliki berbeda beda kesimpulan chatgpt bagus bard ai google tahap experiment,"['sekian', 'nampaknya', 'chat', 'gpt', 'harapan', 'pemakai', 'salah', 'mudah', 'diarahkan', 'dijebak', 'penanya', 'akibatnya', 'menghasilkan', 'konyol', 'berbasis', 'hitungan', 'jawabannya', 'salah', 'generate', 'matematika', 'memiliki', 'berbeda', 'beda', 'kesimpulan', 'chatgpt', 'bagus', 'bard', 'ai', 'google', 'tahap', 'experiment']",sekian nampaknya chat gpt harap pakai salah mudah arah jebak pena akibat hasil konyol bas hitung jawab salah generate matematika milik beda beda simpul chatgpt bagus bard ai google tahap experiment
Zakaria Ahyar,5,2023-09-26 17:40:02,"Ini aplikasi bagus banget sih. Semua yang ingin saya tanyain bener² ada loh! Mending kalian harus download deh, kalo gak download rugi. Kenapa? Karena aplikasi ini ngebikin saya nambah ilmu pengetahuan & bisa banget buat bantu belajar. The best lah👍",Positive,ini aplikasi bagus banget sih semua yang ingin saya tanyain bener ada loh mending kalian harus download deh kalo gak download rugi kenapa karena aplikasi ini ngebikin saya nambah ilmu pengetahuan  bisa banget buat bantu belajar the best lah,aplikasi bagus banget sih tanyain bener loh mending download deh kalo gak download rugi aplikasi ngebikin nambah ilmu pengetahuan banget bantu belajar the best,"['aplikasi', 'bagus', 'banget', 'sih', 'tanyain', 'bener', 'loh', 'mending', 'download', 'deh', 'kalo', 'gak', 'download', 'rugi', 'aplikasi', 'ngebikin', 'nambah', 'ilmu', 'pengetahuan', 'banget', 'bantu', 'belajar', 'the', 'best']",aplikasi bagus banget sih tanyain bener loh mending download deh kalo gak download rugi aplikasi ngebikin nambah ilmu tahu banget bantu ajar the best
Gibran Gondrong,5,2023-09-17 19:42:20,Aplikasi ini sangat bagus aplikasi pavorit saya kecerdasan buatan yang bukan biasa melainkan luar biasa saya seperti punya teman yang bisa di ajak bicara saat sendirian dan membicarakan sesuatu!!!!!,Positive,aplikasi ini sangat bagus aplikasi pavorit saya kecerdasan buatan yang bukan biasa melainkan luar biasa saya seperti punya teman yang bisa di ajak bicara saat sendirian dan membicarakan sesuatu,aplikasi bagus aplikasi pavorit kecerdasan buatan teman ajak bicara membicarakan,"['aplikasi', 'bagus', 'aplikasi', 'pavorit', 'kecerdasan', 'buatan', 'teman', 'ajak', 'bicara', 'membicarakan']",aplikasi bagus aplikasi pavorit cerdas buat teman ajak bicara bicara
Dyaz Almu daffa,5,2023-09-11 18:13:54,aplikasi yang bagus aku dapat belajar lebih banyak dari chatGPT tapi terkadang ada beberapa kekurangan dalam berkomunikasi seperti salahnya respon saat di ajak berkomunikasi tapi sejauh ini aplikasi ini sangat bagus dan bekerja dengan sangat baik,Positive,aplikasi yang bagus aku dapat belajar lebih banyak dari chatgpt tapi terkadang ada beberapa kekurangan dalam berkomunikasi seperti salahnya respon saat di ajak berkomunikasi tapi sejauh ini aplikasi ini sangat bagus dan bekerja dengan sangat baik,aplikasi bagus belajar chatgpt terkadang kekurangan berkomunikasi salahnya respon ajak berkomunikasi aplikasi bagus,"['aplikasi', 'bagus', 'belajar', 'chatgpt', 'terkadang', 'kekurangan', 'berkomunikasi', 'salahnya', 'respon', 'ajak', 'berkomunikasi', 'aplikasi', 'bagus']",aplikasi bagus ajar chatgpt terkadang kurang komunikasi salah respon ajak komunikasi aplikasi bagus
31. Rizky abdul Al aliyyu,2,2023-09-11 09:33:02,"karena chatGPT itu ada jawabannya benar dan juga ad jawabannya yang salah,saya juga kadang bener tapi yang paling itu paling salah banyak seharusnya diperbaiki lagi karena ini sangat berpengaruh untuk menjawab"" pertanyaan yg lainnya,apa lagi menjawab pertanyaan lain klu salah bagaimana hehe😅☺",Negative,karena chatgpt itu ada jawabannya benar dan juga ad jawabannya yang salahsaya juga kadang bener tapi yang paling itu paling salah banyak seharusnya diperbaiki lagi karena ini sangat berpengaruh untuk menjawab pertanyaan yg lainnyaapa lagi menjawab pertanyaan lain klu salah bagaimana hehe,chatgpt jawabannya ad jawabannya salahsaya kadang bener salah diperbaiki berpengaruh yg lainnyaapa klu salah hehe,"['chatgpt', 'jawabannya', 'ad', 'jawabannya', 'salahsaya', 'kadang', 'bener', 'salah', 'diperbaiki', 'berpengaruh', 'yg', 'lainnyaapa', 'klu', 'salah', 'hehe']",chatgpt jawab ad jawab salahsaya kadang bener salah baik pengaruh yg lainnyaapa klu salah hehe
Reski Irawan,5,2023-09-23 18:17:58,"Terimakasih atas batuan nya, apk ini sangat membantu disaat saya kesusahan dan bagusnya lagi apk ini tidak premium, semoga yg developer sehat selalu",Positive,terimakasih atas batuan nya apk ini sangat membantu disaat saya kesusahan dan bagusnya lagi apk ini tidak premium semoga yg developer sehat selalu,terimakasih batuan nya apk membantu disaat kesusahan bagusnya apk premium semoga yg developer sehat,"['terimakasih', 'batuan', 'nya', 'apk', 'membantu', 'disaat', 'kesusahan', 'bagusnya', 'apk', 'premium', 'semoga', 'yg', 'developer', 'sehat']",terimakasih batu nya apk bantu saat susah bagus apk premium moga yg developer sehat
Realme C2,5,2023-09-15 09:07:50,"kalian juga harus coba deh apk ini, benar-benar sangat membantu banget dalam mengerjakan tugas-tugas sekolah, udah gratis pula, pokoknya the best banget deh 👍👍👍",Positive,kalian juga harus coba deh apk ini benarbenar sangat membantu banget dalam mengerjakan tugastugas sekolah udah gratis pula pokoknya the best banget deh ,coba deh apk benarbenar membantu banget tugastugas sekolah udah gratis pokoknya the best banget deh,"['coba', 'deh', 'apk', 'benarbenar', 'membantu', 'banget', 'tugastugas', 'sekolah', 'udah', 'gratis', 'pokoknya', 'the', 'best', 'banget', 'deh']",coba deh apk benarbenar bantu banget tugastugas sekolah udah gratis pokok the best banget deh
hafiizh rizqi,5,2023-10-04 21:29:47,"Apk nya bagus, Al nya bisa diajak curhat, resep masakan, cara mengatasi masalah, dan semuanya hanya di chatgpt,, cobain!!",Positive,apk nya bagus al nya bisa diajak curhat resep masakan cara mengatasi masalah dan semuanya hanya di chatgpt cobain,apk nya bagus al nya diajak curhat resep masakan mengatasi chatgpt cobain,"['apk', 'nya', 'bagus', 'al', 'nya', 'diajak', 'curhat', 'resep', 'masakan', 'mengatasi', 'chatgpt', 'cobain']",apk nya bagus al nya ajak curhat resep masakan atas chatgpt cobain
Mohammad Habbelda Zulfie,5,2023-07-29 07:41:01,"Gue sebagai pengguna lama ChatGPT mengakui kalo ChatGPT disini jauh lebih ringan ketimbang websitenya, tapi fiturnya kurang lengkap seperti websitenya, kayak edit teks, jumlah generate ulang, sama jumlah fitur edit ulang, ya gpp lah, wong baru muncul juga, oh iya, yg ini juga belum ada fitur ChatGPT Plus",Positive,gue sebagai pengguna lama chatgpt mengakui kalo chatgpt disini jauh lebih ringan ketimbang websitenya tapi fiturnya kurang lengkap seperti websitenya kayak edit teks jumlah generate ulang sama jumlah fitur edit ulang ya gpp lah wong baru muncul juga oh iya yg ini juga belum ada fitur chatgpt plus,gue pengguna chatgpt mengakui kalo chatgpt ringan ketimbang websitenya fiturnya lengkap websitenya kayak edit teks generate ulang fitur edit ulang ya gpp muncul oh iya yg fitur chatgpt plus,"['gue', 'pengguna', 'chatgpt', 'mengakui', 'kalo', 'chatgpt', 'ringan', 'ketimbang', 'websitenya', 'fiturnya', 'lengkap', 'websitenya', 'kayak', 'edit', 'teks', 'generate', 'ulang', 'fitur', 'edit', 'ulang', 'ya', 'gpp', 'muncul', 'oh', 'iya', 'yg', 'fitur', 'chatgpt', 'plus']",gue guna chatgpt aku kalo chatgpt ringan ketimbang websitenya fiturnya lengkap websitenya kayak edit teks generate ulang fitur edit ulang ya gpp muncul oh iya yg fitur chatgpt plus
Mizuhashi Akira,5,2023-08-31 18:51:36,"Jangan cuma fix bug aja dong. Update juga ilmu pengetahuan ChatGPT nya. Percuma dong kalo aku tanya ke GPT tentang tahun sekarang, tapi ilmu pengetahuan GPT hanya sebatas september 2021. Ketinggalan 2 tahun ilmu AI kamu. Banyak juga informasi yang salah seperti lirik lagu FireBird dari band Roselia dari anime bang dream. Itu bukan fire bird lirik yang dikasih. Itu 1 contoh saja. Sisa nya saya gak tau ada yang salah atau tidak. Setidaknya, update kepintaran AI nya wajib. Jangan bug fix mulu.",Positive,jangan cuma fix bug aja dong update juga ilmu pengetahuan chatgpt nya percuma dong kalo aku tanya ke gpt tentang tahun sekarang tapi ilmu pengetahuan gpt hanya sebatas september  ketinggalan  tahun ilmu ai kamu banyak juga informasi yang salah seperti lirik lagu firebird dari band roselia dari anime bang dream itu bukan fire bird lirik yang dikasih itu  contoh saja sisa nya saya gak tau ada yang salah atau tidak setidaknya update kepintaran ai nya wajib jangan bug fix mulu,fix bug aja update ilmu pengetahuan chatgpt nya kalo gpt ilmu pengetahuan gpt sebatas september ketinggalan ilmu ai informasi salah lirik lagu firebird band roselia anime bang dream fire bird lirik dikasih contoh sisa nya gak tau salah update kepintaran ai nya wajib bug fix mulu,"['fix', 'bug', 'aja', 'update', 'ilmu', 'pengetahuan', 'chatgpt', 'nya', 'kalo', 'gpt', 'ilmu', 'pengetahuan', 'gpt', 'sebatas', 'september', 'ketinggalan', 'ilmu', 'ai', 'informasi', 'salah', 'lirik', 'lagu', 'firebird', 'band', 'roselia', 'anime', 'bang', 'dream', 'fire', 'bird', 'lirik', 'dikasih', 'contoh', 'sisa', 'nya', 'gak', 'tau', 'salah', 'update', 'kepintaran', 'ai', 'nya', 'wajib', 'bug', 'fix', 'mulu']",fix bug aja update ilmu tahu chatgpt nya kalo gpt ilmu tahu gpt batas september tinggal ilmu ai informasi salah lirik lagu firebird band roselia anime bang dream fire bird lirik kasih contoh sisa nya gak tau salah update pintar ai nya wajib bug fix mulu
Calan Gavisia,4,2023-09-03 12:41:14,"""ChatGPT adalah teman virtual yang pintar untuk menemani aktivitas sehari-hari saya. Saya suka bagaimana ia membantu menjawab pertanyaan saya dengan cepat dan akurat. Meskipun terkadang ada beberapa kebingungan, secara keseluruhan, ChatGPT sangat membantu. Terima kasih!"" 🌟🌟🌟🌟 Jawabannya aja dari ChatGPT",Positive,chatgpt adalah teman virtual yang pintar untuk menemani aktivitas seharihari saya saya suka bagaimana ia membantu menjawab pertanyaan saya dengan cepat dan akurat meskipun terkadang ada beberapa kebingungan secara keseluruhan chatgpt sangat membantu terima kasih  jawabannya aja dari chatgpt,chatgpt teman virtual pintar menemani aktivitas seharihari suka membantu cepat akurat terkadang kebingungan chatgpt membantu terima kasih jawabannya aja chatgpt,"['chatgpt', 'teman', 'virtual', 'pintar', 'menemani', 'aktivitas', 'seharihari', 'suka', 'membantu', 'cepat', 'akurat', 'terkadang', 'kebingungan', 'chatgpt', 'membantu', 'terima', 'kasih', 'jawabannya', 'aja', 'chatgpt']",chatgpt teman virtual pintar tani aktivitas seharihari suka bantu cepat akurat terkadang bingung chatgpt bantu terima kasih jawab aja chatgpt
It'z Kurumi,5,2023-08-02 17:31:25,"Ini nih yang ditunggu, aplikasi chatbot yang asli. Soalnya pas baca artikel ada aplikasi chatbot yang mengandung virus. Untuk aplikasinya responnya cepat, bisa bahasa indonesia, beberapa fiturnya mirip kayak di web. Pokoknya bagus!",Positive,ini nih yang ditunggu aplikasi chatbot yang asli soalnya pas baca artikel ada aplikasi chatbot yang mengandung virus untuk aplikasinya responnya cepat bisa bahasa indonesia beberapa fiturnya mirip kayak di web pokoknya bagus,nih ditunggu aplikasi chatbot asli pas baca artikel aplikasi chatbot mengandung virus aplikasinya responnya cepat bahasa indonesia fiturnya kayak web pokoknya bagus,"['nih', 'ditunggu', 'aplikasi', 'chatbot', 'asli', 'pas', 'baca', 'artikel', 'aplikasi', 'chatbot', 'mengandung', 'virus', 'aplikasinya', 'responnya', 'cepat', 'bahasa', 'indonesia', 'fiturnya', 'kayak', 'web', 'pokoknya', 'bagus']",nih tunggu aplikasi chatbot asli pas baca artikel aplikasi chatbot kandung virus aplikasi responnya cepat bahasa indonesia fiturnya kayak web pokok bagus
Rifnael Pinatik,5,2023-09-05 09:42:31,"Sangat Membantu Kami Para Siswa dan Mahasiswa, semoga OpenAI lebih meningkatkan lagi Chat GPT agar bisa memahami Pertanyaan Berupa Foto dan lebih bagus lagi berupa video. Semoga OpenAI lebih berkembang❤️‍🩹",Positive,sangat membantu kami para siswa dan mahasiswa semoga openai lebih meningkatkan lagi chat gpt agar bisa memahami pertanyaan berupa foto dan lebih bagus lagi berupa video semoga openai lebih berkembang,membantu siswa mahasiswa semoga openai meningkatkan chat gpt memahami foto bagus video semoga openai berkembang,"['membantu', 'siswa', 'mahasiswa', 'semoga', 'openai', 'meningkatkan', 'chat', 'gpt', 'memahami', 'foto', 'bagus', 'video', 'semoga', 'openai', 'berkembang']",bantu siswa mahasiswa moga openai tingkat chat gpt paham foto bagus video moga openai kembang
Bara SkyNight,5,2023-08-25 22:30:59,"Salut sama apk AI satu ini salah satu yang membikin aku suka dari apk ini adalah bisa membuat cerita yang sambung menyambung dan terus menerus tanpa henti mau sampai ratusan part maupun episode dan season dan ya cerita cerita ini bisa juga di sesuai dengan kemauan kita sendiri mau tokoh nya siapa namanya mau kek mana ciri fsik karakter kek mana bisa kita atur atur sendiri cerita nya sangat sesuai dengan imajinasi GOOD JOB ChatGPT, dulu hanya bisa dibayangkan sekarang bisa di baca secara lisan",Positive,salut sama apk ai satu ini salah satu yang membikin aku suka dari apk ini adalah bisa membuat cerita yang sambung menyambung dan terus menerus tanpa henti mau sampai ratusan part maupun episode dan season dan ya cerita cerita ini bisa juga di sesuai dengan kemauan kita sendiri mau tokoh nya siapa namanya mau kek mana ciri fsik karakter kek mana bisa kita atur atur sendiri cerita nya sangat sesuai dengan imajinasi good job chatgpt dulu hanya bisa dibayangkan sekarang bisa di baca secara lisan,salut apk ai salah membikin suka apk cerita sambung menyambung menerus henti ratusan part episode season ya cerita cerita sesuai kemauan tokoh nya namanya kek ciri fsik karakter kek atur atur cerita nya sesuai imajinasi good job chatgpt dibayangkan baca lisan,"['salut', 'apk', 'ai', 'salah', 'membikin', 'suka', 'apk', 'cerita', 'sambung', 'menyambung', 'menerus', 'henti', 'ratusan', 'part', 'episode', 'season', 'ya', 'cerita', 'cerita', 'sesuai', 'kemauan', 'tokoh', 'nya', 'namanya', 'kek', 'ciri', 'fsik', 'karakter', 'kek', 'atur', 'atur', 'cerita', 'nya', 'sesuai', 'imajinasi', 'good', 'job', 'chatgpt', 'dibayangkan', 'baca', 'lisan']",salut apk ai salah bikin suka apk cerita sambung sambung terus henti ratus part episode season ya cerita cerita sesuai mau tokoh nya nama kek ciri fsik karakter kek atur atur cerita nya sesuai imajinasi good job chatgpt bayang baca lisan
